Linux 6.14.0-37-generic (sameer-HP-Pavilion-Laptop-15-eg2xxx) 	02/03/2026 	_x86_64_	(16 CPU)

08:10:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:15:02 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:03 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:04 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:05 PM  all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:06 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:07 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:08 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:09 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:10 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:11 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:12 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:13 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:14 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:15 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:16 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:17 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:18 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:19 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:20 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:21 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:22 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:23 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:24 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:25 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:26 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:27 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:28 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:29 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:30 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:31 PM  all   96.08    0.00    2.94    0.00    0.00    0.98    0.00    0.00    0.00    0.00
08:15:32 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:33 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:15:34 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:35 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:36 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:37 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:38 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:39 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:40 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:41 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:42 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:43 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:44 PM  all   98.02    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:45 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:46 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:47 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:48 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:49 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:50 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:15:51 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:52 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:53 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:54 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:15:55 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:56 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:57 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:15:58 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:15:59 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:00 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:01 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:02 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:03 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:04 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:05 PM  all   98.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:06 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:07 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:08 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:09 PM  all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:10 PM  all   97.03    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:11 PM  all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:12 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:13 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:14 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:15 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:16 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:17 PM  all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:18 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:19 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:20 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:21 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:22 PM  all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:23 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:24 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:25 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:26 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:27 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:28 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:29 PM  all   97.98    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:16:30 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:31 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:32 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:33 PM  all   98.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:34 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:35 PM  all   97.03    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:36 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:37 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:38 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:39 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:40 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:41 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:42 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:43 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:44 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:45 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:46 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:47 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:48 PM  all   95.05    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:49 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:50 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:51 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:52 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:16:53 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:54 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:55 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:56 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:57 PM  all   98.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:16:58 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:16:59 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:00 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:01 PM  all   98.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:02 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:03 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:04 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:17:05 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:06 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:07 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:08 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:09 PM  all   97.03    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:10 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:11 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:12 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:13 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:14 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:15 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:16 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:17 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:18 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:19 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:20 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:21 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:22 PM  all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:23 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:24 PM  all   44.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   52.00
08:17:25 PM  all    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:26 PM  all    2.04    0.00    7.14    2.04    0.00    0.00    0.00    0.00    0.00   88.78
08:17:27 PM  all    2.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
08:17:28 PM  all    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   92.93
08:17:29 PM  all    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:30 PM  all    1.01    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   92.93
08:17:31 PM  all    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
08:17:32 PM  all    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:17:33 PM  all    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:17:34 PM  all    2.02    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:17:35 PM  all    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:17:36 PM  all    2.02    0.00    6.06    3.03    0.00    0.00    0.00    0.00    0.00   88.89
08:17:37 PM  all    2.02    0.00    6.06    0.00    0.00    1.01    0.00    0.00    0.00   90.91
08:17:38 PM  all    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:39 PM  all    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:40 PM  all    1.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:17:41 PM  all    1.01    0.00    5.05    2.02    0.00    0.00    0.00    0.00    0.00   91.92
08:17:42 PM  all    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:43 PM  all    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:17:44 PM  all    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
08:17:45 PM  all    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:17:46 PM  all    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:47 PM  all    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:17:48 PM  all    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:17:49 PM  all    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:17:50 PM  all    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
08:17:51 PM  all    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:17:52 PM  all   16.00    0.00    6.00    2.00    0.00    0.00    0.00    0.00    0.00   76.00
08:17:53 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:17:54 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:55 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:56 PM  all   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:57 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:17:58 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:17:59 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:00 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:01 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:02 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:03 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:04 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:05 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:06 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:07 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:08 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:09 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:10 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:11 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:12 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:13 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:14 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:15 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:16 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:17 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:18 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:19 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:20 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:21 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:22 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:23 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:18:24 PM  all   95.05    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:25 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:26 PM  all   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:27 PM  all   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:28 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:29 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:30 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:31 PM  all   95.96    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:32 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:33 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:34 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:35 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:36 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:37 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:18:38 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:39 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:40 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:41 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:18:42 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:43 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:44 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:45 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:46 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:47 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:48 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:18:49 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:50 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:51 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:18:52 PM  all   97.03    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:53 PM  all   96.97    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00    0.00
08:18:54 PM  all   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:55 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:56 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:57 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:18:58 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:18:59 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:00 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:01 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:02 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:03 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:04 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:05 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:06 PM  all   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:07 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:08 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:09 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:10 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:11 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:12 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:13 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:14 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:15 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:16 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:17 PM  all   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:18 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:19 PM  all   97.03    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:20 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:21 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:22 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:23 PM  all   98.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:24 PM  all   97.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:25 PM  all   96.97    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:26 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:27 PM  all   96.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
08:19:28 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:29 PM  all   96.08    0.00    2.94    0.00    0.00    0.98    0.00    0.00    0.00    0.00
08:19:30 PM  all   97.98    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:31 PM  all   97.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:19:32 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
08:19:33 PM  all   96.04    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00    0.00
