event,time,req_id,user_id,val1,val2
ARRIVAL,45486.520,6763,626,0.014,21835.808
TIMEOUT,45498.782,2970,1602
ARRIVAL,45517.740,6764,1178,33.399,28234.040
ARRIVAL,45518.334,6765,903,10.463,29903.039
ARRIVAL,45525.276,6766,1075,10.539,21537.015
TIMEOUT,45530.091,3059,2246
ARRIVAL,45535.972,6767,2261,9.819,26345.713
ARRIVAL,45544.437,6768,2145,30.561,29726.205
ARRIVAL,45576.433,6769,2361,33.219,21889.121
TIMEOUT,45576.819,3021,151
ARRIVAL,45577.568,6770,573,63.034,25862.103
ARRIVAL,45583.495,6771,1877,15.926,29374.351
ARRIVAL,45591.643,6772,2206,67.468,27069.853
ARRIVAL,45593.030,6773,2273,24.007,20453.053
ARRIVAL,45594.548,6774,982,18.273,29200.957
ARRIVAL,45601.961,6775,774,0.864,24274.135
ARRIVAL,45608.972,6776,1702,33.584,22644.010
ARRIVAL,45610.118,6777,2318,22.932,27967.201
ARRIVAL,45612.996,6778,1658,50.440,27195.200
TIMEOUT,45614.741,2931,2876
ARRIVAL,45619.943,6779,1875,2.001,21199.233
ARRIVAL,45623.106,6780,1537,12.186,27842.682
ARRIVAL,45625.547,6781,1240,5.866,25275.898
ARRIVAL,45635.523,6782,128,138.490,23342.755
TIMEOUT,45645.141,2737,2938
ARRIVAL,45645.928,6783,1640,20.866,20276.773
ARRIVAL,45668.672,6784,1104,7.209,28257.055
TIMEOUT,45668.718,3028,1275
ARRIVAL,45672.881,6785,315,5.218,21267.935
ARRIVAL,45682.076,6786,2526,45.814,28955.499
ARRIVAL,45691.094,6787,2277,127.632,27072.466
ARRIVAL,45696.481,6788,2108,9.222,29444.169
TIMEOUT,45697.595,2701,1009
ARRIVAL,45699.306,6789,677,76.965,24112.012
TIMEOUT,45706.011,2588,1346
TIMEOUT,45706.504,2747,707
TIMEOUT,45714.286,3032,2236
ARRIVAL,45720.529,6790,1656,1.073,23092.203
TIMEOUT,45730.709,2707,885
TIMEOUT,45735.862,2944,661
ARRIVAL,45744.255,6791,1527,11.846,21067.576
ARRIVAL,45750.388,6792,207,29.440,23704.426
TIMEOUT,45757.297,3074,581
ARRIVAL,45758.203,6793,554,14.913,24506.602
TIMEOUT,45759.053,3034,2821
ARRIVAL,45761.457,6794,98,10.064,26116.236
TIMEOUT,45774.068,3038,2729
TIMEOUT,45774.252,2861,2838
ARRIVAL,45778.669,6795,2229,111.020,27806.917
TIMEOUT,45796.436,2862,2847
ARRIVAL,45797.443,6796,2105,6.538,20484.038
ARRIVAL,45806.129,6797,1474,65.727,25669.665
TIMEOUT,45808.757,3077,1614
ARRIVAL,45809.359,6798,2287,162.056,22647.262
ARRIVAL,45815.713,6799,1667,38.467,29685.833
ARRIVAL,45816.219,6800,814,263.884,26383.391
TIMEOUT,45817.218,2995,1203
ARRIVAL,45830.948,6801,732,182.237,25247.145
TIMEOUT,45833.358,2950,2943
ARRIVAL,45875.886,6802,65,165.438,27100.049
TIMEOUT,45886.197,2756,2164
ARRIVAL,45887.716,6803,1481,31.093,23616.987
TIMEOUT,45899.277,3084,1064
ARRIVAL,45914.990,6804,2256,136.721,22393.912
TIMEOUT,45934.680,2648,88
TIMEOUT,45936.032,3088,1202
ARRIVAL,45936.147,6805,96,81.391,29067.089
ARRIVAL,45940.184,6806,2777,54.282,22081.193
ARRIVAL,45949.672,6807,2172,25.568,21702.908
ARRIVAL,45960.578,6808,715,123.494,24389.084
ARRIVAL,45960.675,6809,2006,48.232,22193.523
TIMEOUT,45964.727,3091,2557
ARRIVAL,45979.007,6810,1062,42.024,25080.919
TIMEOUT,45996.808,2797,966
ARRIVAL,46001.565,6811,1052,96.041,28315.795
TIMEOUT,46005.567,3011,1341
TIMEOUT,46018.919,2807,1377
TIMEOUT,46022.957,2871,2165
ARRIVAL,46023.384,6812,2263,42.197,25955.265
ARRIVAL,46028.740,6813,2540,16.161,23259.427
ARRIVAL,46032.741,6814,791,23.353,22471.310
TIMEOUT,46036.879,2958,1068
ARRIVAL,46042.068,6815,2680,62.416,23496.314
ARRIVAL,46048.024,6816,14,1.666,20469.332
ARRIVAL,46049.443,6817,826,3.837,24617.566
ARRIVAL,46056.556,6818,1570,76.812,21585.698
TIMEOUT,46057.766,2919,204
TIMEOUT,46058.877,2420,475
TIMEOUT,46061.176,3054,2997
ARRIVAL,46066.571,6819,689,10.394,25757.203
TIMEOUT,46068.951,3015,135
TIMEOUT,46076.116,2889,1452
TIMEOUT,46083.862,2878,2738
TIMEOUT,46100.767,2206,2234
ARRIVAL,46101.664,6820,971,41.820,27817.581
TIMEOUT,46107.720,3058,610
TIMEOUT,46108.466,2895,472
TIMEOUT,46109.458,2964,692
TIMEOUT,46111.137,2932,378
TIMEOUT,46124.904,2804,684
TIMEOUT,46131.508,3014,926
TIMEOUT,46143.949,3020,1350
ARRIVAL,46150.258,6821,1616,57.047,27206.030
TIMEOUT,46154.655,2686,2916
TIMEOUT,46189.101,2844,419
TIMEOUT,46190.024,2813,2524
TIMEOUT,46194.871,2892,492
ARRIVAL,46203.655,6822,1217,71.967,24249.439
ARRIVAL,46204.741,6823,327,56.497,26610.146
ARRIVAL,46205.670,6824,1653,79.942,25303.297
ARRIVAL,46218.650,6825,1524,3.972,25999.663
TIMEOUT,46219.167,2979,1731
TIMEOUT,46219.903,2902,2532
TIMEOUT,46226.457,3022,1678
ARRIVAL,46238.537,6826,163,12.155,25572.969
TIMEOUT,46250.092,2980,2630
TIMEOUT,46255.578,2856,517
TIMEOUT,46267.901,2700,840
ARRIVAL,46272.718,6827,1703,9.085,20259.147
ARRIVAL,46274.174,6828,423,15.695,20489.348
ARRIVAL,46280.890,6829,2149,0.899,21366.377
ARRIVAL,46283.805,6830,788,14.545,29094.879
TIMEOUT,46284.668,3033,1467
TIMEOUT,46285.262,2982,351
ARRIVAL,46290.814,6831,1190,16.434,26677.346
ARRIVAL,46315.759,6832,1738,11.408,22141.349
ARRIVAL,46327.981,6833,227,178.045,24573.956
TIMEOUT,46344.648,2710,528
TIMEOUT,46369.597,2712,763
TIMEOUT,46371.423,3113,87
TIMEOUT,46376.252,2782,1644
ARRIVAL,46379.240,6834,2822,82.115,22431.185
TIMEOUT,46381.798,2627,1758
TIMEOUT,46386.089,2909,2593
TIMEOUT,46424.761,2858,735
TIMEOUT,46440.025,2905,2377
ARRIVAL,46483.656,6835,1393,147.620,28116.810
ARRIVAL,46486.589,6836,2911,57.706,26261.140
TIMEOUT,46488.364,2752,1993
TIMEOUT,46497.012,2874,2321
TIMEOUT,46505.789,3005,546
ARRIVAL,46512.358,6837,456,27.132,26819.947
TIMEOUT,46524.526,3121,1160
ARRIVAL,46551.381,6838,1486,39.044,20484.429
TIMEOUT,46570.664,2764,2646
ARRIVAL,46573.425,6839,652,23.414,21131.926
TIMEOUT,46581.210,3125,1686
TIMEOUT,46582.347,2966,1559
TIMEOUT,46590.596,3126,1469
TIMEOUT,46600.888,3053,211
TIMEOUT,46601.849,2261,871
ARRIVAL,46602.789,6840,1861,42.666,29977.700
ARRIVAL,46605.034,6841,206,333.616,25797.787
ARRIVAL,46622.092,6842,2281,112.994,28680.632
TIMEOUT,46624.535,3131,1466
TIMEOUT,46633.552,2769,2647
TIMEOUT,46644.757,2186,1208
ARRIVAL,46654.063,6843,1794,28.574,28045.049
ARRIVAL,46661.315,6844,1762,138.118,23561.033
TIMEOUT,46661.947,2886,1146
ARRIVAL,46663.691,6845,2192,43.249,21826.135
ARRIVAL,46664.016,6846,561,7.673,27427.540
TIMEOUT,46679.619,3136,1624
ARRIVAL,46684.892,6847,766,128.521,28919.991
ARRIVAL,46695.709,6848,597,83.745,29246.944
ARRIVAL,46696.373,6849,1224,53.349,29510.712
TIMEOUT,46697.549,2890,2817
ARRIVAL,46700.747,6850,152,11.180,27229.575
TIMEOUT,46701.772,2270,1477
ARRIVAL,46705.140,6851,946,181.719,23878.443
ARRIVAL,46711.095,6852,565,186.758,22345.435
ARRIVAL,46720.992,6853,1186,14.208,28453.340
ARRIVAL,46721.251,6854,2767,169.159,22146.674
ARRIVAL,46725.420,6855,711,50.956,29280.820
TIMEOUT,46725.898,2730,2935
TIMEOUT,46735.020,3099,1632
ARRIVAL,46752.131,6856,2196,37.605,23453.555
TIMEOUT,46773.356,3061,295
ARRIVAL,46774.110,6857,2870,40.342,26871.837
TIMEOUT,46778.876,2483,1348
TIMEOUT,46789.384,3145,465
ARRIVAL,46790.910,6858,937,30.844,26876.763
TIMEOUT,46801.787,3062,1949
TIMEOUT,46807.024,3027,1079
TIMEOUT,46808.537,3148,1880
ARRIVAL,46818.183,6859,1430,64.025,25244.617
ARRIVAL,46821.747,6860,1583,31.362,29931.456
TIMEOUT,46847.954,2938,1920
TIMEOUT,46849.228,3151,1980
ARRIVAL,46863.244,6861,2217,6.376,20868.310
TIMEOUT,46873.937,2940,901
ARRIVAL,46886.971,6862,320,74.332,21860.282
TIMEOUT,46891.238,3110,284
ARRIVAL,46915.049,6863,688,52.260,23636.016
ARRIVAL,46920.707,6864,496,36.715,29675.819
TIMEOUT,46921.615,2442,322
ARRIVAL,46923.906,6865,144,13.408,25678.620
TIMEOUT,46931.799,2990,1772
ARRIVAL,46941.785,6866,2119,74.315,27486.275
ARRIVAL,46942.267,6867,1099,66.848,22794.976
TIMEOUT,46951.699,3035,1528
TIMEOUT,46964.446,3158,2018
ARRIVAL,46982.154,6868,2432,31.411,24371.149
TIMEOUT,46990.000,3160,1118
ARRIVAL,46998.698,6869,2771,11.014,25733.868
ARRIVAL,47015.945,6870,979,70.854,26775.712
TIMEOUT,47019.855,2697,1789
ARRIVAL,47020.868,6871,1946,7.624,22625.115
ARRIVAL,47023.806,6872,1197,61.712,26269.839
TIMEOUT,47027.682,2666,2511
TIMEOUT,47038.759,3081,373
ARRIVAL,47050.819,6873,2423,14.433,22797.192
ARRIVAL,47059.638,6874,62,26.551,21553.923
TIMEOUT,47062.568,2996,29
ARRIVAL,47120.188,6875,8,25.172,23185.013
TIMEOUT,47121.998,3007,1108
ARRIVAL,47126.728,6876,2854,17.969,25151.787
TIMEOUT,47143.236,3120,2639
TIMEOUT,47150.011,3040,1313
TIMEOUT,47164.308,2717,1167
ARRIVAL,47173.180,6877,1564,26.464,26101.610
ARRIVAL,47182.878,6878,1297,26.331,25885.416
ARRIVAL,47198.829,6879,1128,15.679,29167.525
ARRIVAL,47213.185,6880,1519,4.344,21964.869
ARRIVAL,47216.353,6881,1659,12.845,29096.399
TIMEOUT,47221.653,3128,1315
ARRIVAL,47229.911,6882,1631,22.837,25618.728
TIMEOUT,47230.125,3095,985
ARRIVAL,47233.987,6883,2129,12.827,28458.669
ARRIVAL,47234.226,6884,2392,1.846,26258.851
ARRIVAL,47240.128,6885,1654,109.367,26278.189
ARRIVAL,47243.087,6886,2684,15.361,21353.388
TIMEOUT,47254.382,3173,2718
ARRIVAL,47278.106,6887,363,5.701,24990.216
ARRIVAL,47297.071,6888,1049,17.397,25384.835
ARRIVAL,47307.665,6889,2271,60.247,23422.118
ARRIVAL,47307.896,6890,559,19.531,29413.258
ARRIVAL,47311.915,6891,123,138.905,28889.976
TIMEOUT,47319.862,2893,2832
ARRIVAL,47323.153,6892,1165,3.379,21313.374
TIMEOUT,47325.440,2817,1271
ARRIVAL,47329.360,6893,1415,55.345,23199.539
TIMEOUT,47335.438,2839,1763
ARRIVAL,47346.524,6894,408,34.307,23831.479
ARRIVAL,47347.862,6895,1540,93.976,20567.149
ARRIVAL,47348.184,6896,2762,100.042,24535.171
TIMEOUT,47350.371,2975,1853
TIMEOUT,47371.728,3140,2005
ARRIVAL,47373.431,6897,1188,76.692,25032.065
TIMEOUT,47375.796,3017,1579
ARRIVAL,47392.626,6898,483,160.783,26327.748
ARRIVAL,47400.218,6899,1732,51.351,28426.093
TIMEOUT,47404.283,3146,2208
ARRIVAL,47405.115,6900,2769,14.319,24903.856
TIMEOUT,47417.132,1683,440
TIMEOUT,47419.974,3102,214
TIMEOUT,47423.903,2815,2029
ARRIVAL,47430.023,6901,886,17.792,29027.764
TIMEOUT,47430.133,3060,2857
ARRIVAL,47452.590,6902,999,234.397,25397.924
TIMEOUT,47463.341,2984,2121
TIMEOUT,47478.464,3189,2483
ARRIVAL,47484.129,6903,1873,7.501,24005.095
ARRIVAL,47490.823,6904,2747,37.956,29530.196
TIMEOUT,47495.262,2774,1675
ARRIVAL,47501.289,6905,2783,70.080,27357.911
ARRIVAL,47503.021,6906,1307,138.565,21234.803
TIMEOUT,47503.110,2934,2589
ARRIVAL,47503.263,6907,2159,116.789,23260.576
ARRIVAL,47506.001,6908,530,29.148,23889.163
TIMEOUT,47508.981,3108,2092
TIMEOUT,47511.360,3070,2917
TIMEOUT,47517.022,2787,2933
ARRIVAL,47523.308,6909,2984,17.100,25470.752
TIMEOUT,47535.072,2553,2427
TIMEOUT,47536.424,3109,1969
TIMEOUT,47539.511,3193,1083
TIMEOUT,47550.862,3111,1850
ARRIVAL,47551.617,6910,2484,0.777,29439.557
TIMEOUT,47554.509,2992,1107
TIMEOUT,47555.987,3195,1008
ARRIVAL,47566.340,6911,1497,43.201,20757.730
ARRIVAL,47575.881,6912,544,88.599,28282.657
ARRIVAL,47581.429,6913,1124,62.748,25988.350
ARRIVAL,47581.510,6914,2415,79.230,26157.456
TIMEOUT,47587.012,2941,2815
TIMEOUT,47600.918,3116,140
ARRIVAL,47606.780,6915,1221,2.405,21951.706
TIMEOUT,47609.498,3115,2529
ARRIVAL,47613.609,6916,31,39.356,29903.740
ARRIVAL,47618.614,6917,2881,44.629,28491.687
ARRIVAL,47620.226,6918,1964,31.633,27604.410
ARRIVAL,47631.624,6919,1311,120.464,22425.124
ARRIVAL,47641.339,6920,1380,29.421,24701.228
ARRIVAL,47651.429,6921,1912,28.035,29656.817
TIMEOUT,47666.826,2145,781
TIMEOUT,47670.649,3163,2691
TIMEOUT,47673.400,2404,4
ARRIVAL,47687.171,6922,2077,7.625,25696.647
ARRIVAL,47689.442,6923,2894,13.304,26630.515
ARRIVAL,47710.365,6924,1798,7.888,28967.474
ARRIVAL,47720.861,6925,2034,23.897,24618.794
TIMEOUT,47732.656,3166,772
TIMEOUT,47733.185,3003,66
ARRIVAL,47737.733,6926,1180,96.170,24030.727
TIMEOUT,47755.285,3047,943
TIMEOUT,47771.558,3167,2989
TIMEOUT,47774.630,2835,1414
TIMEOUT,47784.830,3092,1546
TIMEOUT,47821.229,3096,1857
ARRIVAL,47824.042,6927,2021,12.958,26732.413
TIMEOUT,47835.144,3172,20
TIMEOUT,47838.637,3134,362
TIMEOUT,47843.315,2678,1545
ARRIVAL,47844.817,6928,306,72.136,28371.480
TIMEOUT,47845.244,2880,1116
TIMEOUT,47875.256,3057,90
TIMEOUT,47885.797,2925,1258
TIMEOUT,47888.106,2647,2796
ARRIVAL,47895.684,6929,319,23.125,24870.720
TIMEOUT,47900.697,3129,2179
ARRIVAL,47901.861,6930,245,85.471,22746.402
TIMEOUT,47902.667,3098,1400
TIMEOUT,47906.927,3178,1332
ARRIVAL,47912.576,6931,2931,107.426,23824.845
TIMEOUT,47925.562,2763,2144
ARRIVAL,47933.024,6932,1560,17.231,24339.876
TIMEOUT,47940.014,3181,566
TIMEOUT,47941.968,3212,2687
ARRIVAL,47943.143,6933,2381,25.537,26295.119
ARRIVAL,47946.059,6934,613,30.654,29912.213
ARRIVAL,47948.740,6935,1066,4.693,20325.526
ARRIVAL,47951.962,6936,223,3.732,29925.948
TIMEOUT,47957.472,2731,1353
ARRIVAL,47967.952,6937,393,48.397,25585.210
TIMEOUT,47986.762,2933,802
TIMEOUT,47988.128,3215,2187
ARRIVAL,47993.313,6938,1261,19.215,25833.615
ARRIVAL,47998.975,6939,1394,29.383,24560.980
TIMEOUT,48038.079,3149,2748
ARRIVAL,48038.593,6940,444,29.293,26212.914
ARRIVAL,48041.957,6941,1432,48.692,20092.854
TIMEOUT,48046.631,2826,1622
TIMEOUT,48054.077,3066,1505
TIMEOUT,48060.928,3067,653
ARRIVAL,48066.999,6942,861,269.382,26111.798
TIMEOUT,48072.331,3069,1214
TIMEOUT,48083.578,2635,529
TIMEOUT,48092.884,2780,2340
TIMEOUT,48113.409,3224,1773
TIMEOUT,48120.085,3071,1387
ARRIVAL,48129.378,6943,1035,88.105,26027.477
TIMEOUT,48129.785,3191,2257
ARRIVAL,48143.040,6944,1255,140.063,21067.630
ARRIVAL,48145.264,6945,527,27.824,21571.044
ARRIVAL,48148.707,6946,1290,49.733,29152.978
TIMEOUT,48148.868,3228,2341
TIMEOUT,48151.508,3192,2908
ARRIVAL,48159.759,6947,1526,22.665,25014.048
ARRIVAL,48162.668,6948,1234,5.082,27335.037
TIMEOUT,48172.083,2742,1309
ARRIVAL,48181.656,6949,435,28.585,20290.057
ARRIVAL,48183.051,6950,2275,52.227,28364.707
TIMEOUT,48188.006,3161,0
TIMEOUT,48206.118,3162,2224
ARRIVAL,48213.478,6951,205,2.655,28460.844
TIMEOUT,48214.374,2948,2827
TIMEOUT,48218.745,2908,2475
ARRIVAL,48219.329,6952,862,21.209,28805.703
ARRIVAL,48230.856,6953,2351,149.660,25172.729
ARRIVAL,48232.706,6954,2809,111.091,23385.162
ARRIVAL,48233.077,6955,1878,11.784,22654.030
TIMEOUT,48239.183,2867,1284
TIMEOUT,48252.896,3199,675
TIMEOUT,48269.178,2953,1760
TIMEOUT,48274.838,3043,2837
TIMEOUT,48275.800,2954,646
TIMEOUT,48280.301,3119,902
ARRIVAL,48286.192,6956,86,10.034,23731.476
ARRIVAL,48300.045,6957,1010,151.614,26809.177
ARRIVAL,48306.777,6958,1709,81.222,25702.054
TIMEOUT,48309.979,3165,557
ARRIVAL,48310.007,6959,1645,3.534,22414.879
TIMEOUT,48317.912,3204,2132
TIMEOUT,48340.441,2448,1580
TIMEOUT,48346.835,2957,391
ARRIVAL,48358.448,6960,2567,35.159,23531.400
TIMEOUT,48359.033,3240,2118
ARRIVAL,48360.508,6961,1391,31.980,21746.193
ARRIVAL,48391.278,6962,2867,182.807,21732.451
TIMEOUT,48392.322,3244,2163
TIMEOUT,48398.864,2921,725
ARRIVAL,48402.992,6963,2649,134.525,25471.067
ARRIVAL,48405.628,6964,1127,57.461,25090.452
ARRIVAL,48406.897,6965,1034,22.520,26905.637
ARRIVAL,48407.595,6966,2364,80.390,28465.876
TIMEOUT,48415.584,3170,1941
ARRIVAL,48417.826,6967,2856,27.305,28175.362
ARRIVAL,48418.101,6968,2554,136.865,22967.364
TIMEOUT,48418.152,3124,749
ARRIVAL,48424.573,6969,1148,24.245,23734.285
ARRIVAL,48425.744,6970,1801,48.806,20908.540
TIMEOUT,48432.518,3094,1814
ARRIVAL,48435.368,6971,208,22.380,28499.950
TIMEOUT,48438.602,3138,2104
TIMEOUT,48440.127,3127,218
TIMEOUT,48442.468,2872,2732
TIMEOUT,48443.577,2967,591
ARRIVAL,48458.119,6972,592,58.253,29786.684
ARRIVAL,48466.146,6973,1161,13.252,20374.465
ARRIVAL,48469.353,6974,1192,51.791,27864.551
ARRIVAL,48473.561,6975,2964,0.803,29168.061
TIMEOUT,48473.971,2888,2725
TIMEOUT,48479.724,3133,54
TIMEOUT,48499.814,2972,328
TIMEOUT,48505.740,3255,372
ARRIVAL,48524.210,6976,801,62.494,26717.019
ARRIVAL,48527.419,6977,2131,26.085,27708.483
ARRIVAL,48530.446,6978,851,20.245,22503.121
TIMEOUT,48534.612,3209,526
ARRIVAL,48540.429,6979,1418,18.141,25708.832
ARRIVAL,48542.040,6980,894,14.608,29148.646
ARRIVAL,48543.907,6981,136,12.921,20288.076
TIMEOUT,48548.633,3185,2565
TIMEOUT,48552.157,2897,2478
ARRIVAL,48556.065,6982,925,39.548,21301.665
TIMEOUT,48560.823,2978,2973
ARRIVAL,48564.458,6983,2072,76.508,23700.503
ARRIVAL,48568.850,6984,507,40.673,20864.429
ARRIVAL,48579.437,6985,1005,42.272,21549.158
ARRIVAL,48588.641,6986,2064,50.881,21511.505
ARRIVAL,48602.857,6987,596,59.241,22129.362
TIMEOUT,48607.953,3218,686
TIMEOUT,48637.569,3261,1664
ARRIVAL,48637.945,6988,321,29.540,21492.780
TIMEOUT,48639.091,2937,2316
ARRIVAL,48655.881,6989,642,32.976,28747.261
TIMEOUT,48668.343,2823,1110
ARRIVAL,48668.527,6990,443,24.485,25244.873
ARRIVAL,48678.252,6991,2926,4.416,29085.875
ARRIVAL,48680.329,6992,439,85.944,24712.055
TIMEOUT,48688.773,3105,1590
ARRIVAL,48699.401,6993,600,1.967,20321.373
ARRIVAL,48699.835,6994,2907,89.877,24779.610
TIMEOUT,48699.942,3229,2431
TIMEOUT,48700.258,2850,181
ARRIVAL,48700.268,6995,808,52.514,23975.291
ARRIVAL,48708.508,6996,2812,99.121,27755.841
TIMEOUT,48722.098,3270,947
ARRIVAL,48734.485,6997,1864,33.543,29879.938
TIMEOUT,48734.790,2945,1951
ARRIVAL,48741.922,6998,2860,243.078,22413.287
TIMEOUT,48742.181,3073,835
TIMEOUT,48758.339,2942,2401
TIMEOUT,48762.901,3037,2978
TIMEOUT,48764.162,3230,167
ARRIVAL,48767.340,6999,2522,121.375,29561.148
TIMEOUT,48770.516,3156,2759
TIMEOUT,48778.791,3275,1500
ARRIVAL,48779.928,7000,2023,105.174,20283.914
TIMEOUT,48782.134,3197,2485
ARRIVAL,48783.303,7001,2542,9.010,20144.326
TIMEOUT,48784.615,2137,150
TIMEOUT,48818.984,3234,1051
ARRIVAL,48829.255,7002,1728,93.399,26119.811
ARRIVAL,48837.306,7003,1600,302.469,24210.337
TIMEOUT,48843.687,3279,2615
TIMEOUT,48851.739,3041,2407
ARRIVAL,48869.969,7004,192,102.908,28973.233
TIMEOUT,48876.973,3283,1573
TIMEOUT,48882.255,2913,2016
ARRIVAL,48889.136,7005,785,36.834,29906.696
TIMEOUT,48901.857,2997,410
ARRIVAL,48926.579,7006,1168,99.109,25071.766
TIMEOUT,48926.656,3238,2613
TIMEOUT,48927.780,3201,1755
TIMEOUT,48944.840,3089,2398
TIMEOUT,48957.551,3205,157
TIMEOUT,48960.932,3206,1416
TIMEOUT,48961.041,3090,2270
TIMEOUT,48963.798,3241,111
ARRIVAL,48977.050,7007,2110,203.543,29773.852
TIMEOUT,48977.170,3289,1987
TIMEOUT,48986.914,3004,1333
ARRIVAL,48990.291,7008,2416,227.209,25068.753
ARRIVAL,48992.744,7009,511,59.866,28529.711
TIMEOUT,48993.759,3169,1534
TIMEOUT,49003.018,3292,2087
ARRIVAL,49004.370,7010,1811,89.866,22829.733
TIMEOUT,49018.383,3171,2971
ARRIVAL,49020.170,7011,1147,11.019,20368.814
TIMEOUT,49031.638,3174,2171
ARRIVAL,49039.015,7012,883,67.595,29485.977
TIMEOUT,49048.307,3207,348
TIMEOUT,49048.604,3132,2235
ARRIVAL,49050.897,7013,383,173.525,28856.526
TIMEOUT,49059.210,3176,682
TIMEOUT,49065.948,3250,2888
ARRIVAL,49074.771,7014,2753,110.842,24311.361
TIMEOUT,49086.917,2812,447
TIMEOUT,49090.975,3177,1074
TIMEOUT,49094.355,3179,1906
ARRIVAL,49096.142,7015,288,108.185,25929.723
ARRIVAL,49105.307,7016,2607,20.640,27266.438
TIMEOUT,49107.882,3301,1037
ARRIVAL,49107.882,7017,1754,60.042,28032.596
ARRIVAL,49108.582,7018,1246,174.800,29327.623
ARRIVAL,49113.633,7019,690,39.539,21795.449
TIMEOUT,49116.355,2896,2227
ARRIVAL,49126.436,7020,2347,37.933,28252.771
ARRIVAL,49133.355,7021,1233,152.963,26505.247
ARRIVAL,49134.581,7022,1105,5.044,21027.868
ARRIVAL,49142.760,7023,2622,93.899,25154.873
TIMEOUT,49145.295,3216,2808
ARRIVAL,49155.440,7024,432,1.789,27258.107
TIMEOUT,49164.213,2976,2384
TIMEOUT,49168.114,3026,797
TIMEOUT,49169.388,3182,951
TIMEOUT,49187.823,2900,1747
TIMEOUT,49191.045,3064,993
ARRIVAL,49197.411,7025,955,186.717,26108.810
TIMEOUT,49203.018,3068,1729
TIMEOUT,49218.062,3306,1770
ARRIVAL,49221.493,7026,2463,98.420,22967.396
TIMEOUT,49224.009,2977,2382
ARRIVAL,49234.016,7027,1422,102.197,22644.553
ARRIVAL,49234.253,7028,67,51.863,25477.757
TIMEOUT,49238.557,3264,1879
TIMEOUT,49238.647,3223,716
TIMEOUT,49239.648,3188,1280
ARRIVAL,49239.781,7029,2467,24.362,23722.952
ARRIVAL,49243.565,7030,112,24.518,20938.555
ARRIVAL,49260.506,7031,2065,94.731,20238.305
ARRIVAL,49270.581,7032,2015,20.401,21764.443
TIMEOUT,49272.990,3190,2788
ARRIVAL,49273.142,7033,2883,77.478,22828.772
TIMEOUT,49279.091,2939,2195
ARRIVAL,49282.034,7034,662,2.443,27007.557
TIMEOUT,49289.840,3104,977
ARRIVAL,49292.111,7035,1115,131.784,26447.154
ARRIVAL,49305.563,7036,1938,9.508,25660.689
ARRIVAL,49308.625,7037,1520,0.623,23862.897
TIMEOUT,49310.749,2898,891
ARRIVAL,49318.100,7038,521,25.546,20440.227
ARRIVAL,49326.070,7039,2443,30.598,27661.394
ARRIVAL,49333.921,7040,451,193.890,27142.529
ARRIVAL,49336.966,7041,2834,21.378,20968.730
TIMEOUT,49359.917,3319,450
TIMEOUT,49362.107,3198,2871
ARRIVAL,49362.529,7042,1060,46.501,26382.058
TIMEOUT,49363.236,2508,590
TIMEOUT,49368.255,3273,1629
ARRIVAL,49369.844,7043,2874,31.846,20343.339
ARRIVAL,49374.158,7044,1360,102.258,23677.575
TIMEOUT,49374.736,3322,344
ARRIVAL,49377.962,7045,409,11.360,27266.150
TIMEOUT,49380.490,3321,1475
TIMEOUT,49387.843,3196,2952
ARRIVAL,49394.554,7046,1013,20.850,26831.096
ARRIVAL,49409.571,7047,588,32.481,24776.160
ARRIVAL,49412.800,7048,1630,70.257,28494.071
TIMEOUT,49424.583,3325,2117
TIMEOUT,49432.711,3000,2819
ARRIVAL,49442.293,7049,1198,60.556,27431.242
ARRIVAL,49454.043,7050,200,140.937,25014.644
TIMEOUT,49481.114,3284,13
ARRIVAL,49485.918,7051,2405,40.051,29639.419
TIMEOUT,49485.943,3239,1796
ARRIVAL,49494.225,7052,1327,9.607,24542.615
TIMEOUT,49516.687,2417,1910
TIMEOUT,49526.847,2714,928
ARRIVAL,49536.341,7053,667,25.364,24671.752
TIMEOUT,49557.725,2795,1026
ARRIVAL,49570.881,7054,1408,76.234,24750.915
ARRIVAL,49573.348,7055,1690,76.133,23269.402
ARRIVAL,49576.082,7056,2878,49.521,21780.093
ARRIVAL,49576.216,7057,2359,47.128,27030.253
TIMEOUT,49591.592,3291,11
ARRIVAL,49597.709,7058,2811,144.130,25308.141
ARRIVAL,49598.744,7059,616,12.439,25852.049
ARRIVAL,49600.132,7060,2556,25.933,23484.628
ARRIVAL,49606.157,7061,2013,160.963,28787.066
TIMEOUT,49619.255,3097,1764
ARRIVAL,49620.566,7062,713,1.011,23398.070
ARRIVAL,49626.235,7063,2966,3.389,25045.284
ARRIVAL,49631.251,7064,2482,17.271,20043.884
ARRIVAL,49652.022,7065,2948,4.740,22137.625
TIMEOUT,49652.205,3249,438
TIMEOUT,49667.276,3252,1945
TIMEOUT,49668.465,3253,739
TIMEOUT,49677.741,2926,1642
TIMEOUT,49678.549,3298,1078
ARRIVAL,49687.197,7066,1039,7.136,24127.123
ARRIVAL,49715.749,7067,606,66.712,20185.822
ARRIVAL,49726.906,7068,2409,10.258,22257.519
ARRIVAL,49729.343,7069,948,96.719,28464.410
ARRIVAL,49734.972,7070,1641,98.250,25386.262
TIMEOUT,49760.150,3217,1239
TIMEOUT,49762.102,2733,624
